spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18
ce+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9908333420753479,0.9900000095367432,0.40615493059158325,0.608161837151906,0.025,0.9900000095367432,0.9900000095367432,0.9906666278839111,2544.0,32.0,651264,798720,24704,,,0.8946666717529297,0.18823157250881195,0.4933333396911621,0.09066666662693024
ce+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9926666617393494,0.5130201578140259,0.9293629395291357,0.327,0.9933333396911621,0.9913333058357239,0.9926666617393494,2529.0,1.0,651520,798720,24704,,,0.9319999814033508,0.32497847080230713,0.628000020980835,0.38999998569488525
supcon+gauss,linear,gaussian,bipolar,none,supcon,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9946666359901428,0.462139755487442,0.9917206716304806,0.417,0.9973333477973938,0.996666669845581,0.9959999918937683,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9466666579246521,0.29823794960975647,0.6693333387374878,0.4386666715145111
supcon+signrff,rff,rff,bipolar,none,supcon,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9959999918937683,0.4778372347354889,0.4456853688763948,0.025,0.9973333477973938,0.9959999918937683,0.9959999918937683,2544.0,32.0,651264,798720,24704,,,0.9440000057220459,0.2186024934053421,0.5366666316986084,0.04866666719317436
supcon+learned,learned,learned,bipolar,none,supcon,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9953333139419556,0.5803074240684509,0.9237746497411593,0.327,0.9959999918937683,0.9926666617393494,0.9953333139419556,2529.0,1.0,651520,798720,24704,,,0.9293333292007446,0.3673079013824463,0.6333333253860474,0.38600000739097595
proxy+gauss,linear,gaussian,bipolar,none,proxy,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9925000071525574,0.9926666617393494,0.407067209482193,0.9931681222871495,0.39,0.9913333058357239,0.9906666278839111,0.9926666617393494,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9126666784286499,0.240463986992836,0.5766666531562805,0.35199999809265137
proxy+signrff,rff,rff,bipolar,none,proxy,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9919999837875366,0.22709394991397858,0.6899625896561169,0.033,0.9926666617393494,0.9940000176429749,0.9926666617393494,2544.0,32.0,651264,798720,24704,,,0.918666660785675,0.15387865900993347,0.6079999804496765,0.37466666102409363
proxy+learned,learned,learned,bipolar,none,proxy,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9946666359901428,0.5363194346427917,0.9430517914644371,0.294,0.9946666359901428,0.9913333058357239,0.9953333139419556,2529.0,1.0,651520,798720,24704,,,0.9300000071525574,0.33392390608787537,0.6286666393280029,0.39133334159851074
arc+gauss,linear,gaussian,bipolar,none,arc,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9940000176429749,0.43267178535461426,0.9875927726998769,0.349,0.9266666769981384,0.9919999837875366,0.9946666359901428,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9273332953453064,0.2567272484302521,0.6299999952316284,0.3793333172798157
arc+signrff,rff,rff,bipolar,none,arc,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9941666722297668,0.996666669845581,0.22556298971176147,0.5973981713835314,0.025,0.9126666784286499,0.9946666359901428,0.9953333139419556,2544.0,32.0,651264,798720,24704,,,0.9326666593551636,0.1499062329530716,0.6626666784286499,0.40533334016799927
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9941666722297668,0.9946666359901428,0.5761715173721313,0.9464129122044432,0.275,0.9193333387374878,0.9933333396911621,0.9946666359901428,2529.0,1.0,651520,798720,24704,,,0.9326666593551636,0.35024788975715637,0.6660000085830688,0.41333332657814026
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9891666769981384,0.9879999756813049,0.3472534120082855,0.9943431620887517,0.196,0.9866666793823242,0.9839999675750732,0.9873332977294922,2528.0,1.0,651264,53760,24704,1.0,128.0,0.8953333497047424,0.20525357127189636,0.5893333554267883,0.36933332681655884
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9916666746139526,0.9913333058357239,0.3779274821281433,0.6605343937026501,0.025,0.9886666536331177,0.9866666793823242,0.9913333058357239,2544.0,32.0,651264,53760,24704,,,0.8980000019073486,0.1995369791984558,0.5793333053588867,0.2239999920129776
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9925000071525574,0.9933333396911621,0.5008690357208252,0.9189988395717602,0.285,0.9919999837875366,0.9919999837875366,0.9940000176429749,2529.0,1.0,651520,53760,24704,,,0.9200000166893005,0.31258445978164673,0.6386666893959045,0.41333332657814026
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9916666746139526,0.9919999837875366,0.3598932921886444,0.9944865902856669,0.234,0.9900000095367432,0.9900000095367432,0.9913333058357239,2528.0,1.0,651264,78592,24704,1.0,128.0,0.8893333077430725,0.20678108930587769,0.5326666831970215,0.28999999165534973
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9916666746139526,0.9919999837875366,0.40110334753990173,0.6274891793933177,0.04,0.9913333058357239,0.9886666536331177,0.9913333058357239,2544.0,32.0,651264,78592,24704,,,0.887333333492279,0.18728426098823547,0.49266666173934937,0.10066666454076767
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9933333396911621,0.508865237236023,0.9286300826587179,0.289,0.9926666617393494,0.9919999837875366,0.9933333396911621,2529.0,1.0,651520,78592,24704,,,0.9293333292007446,0.3202926814556122,0.6240000128746033,0.3853333294391632
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9919999837875366,0.36971625685691833,0.994940935705006,0.187,0.9919999837875366,0.9900000095367432,0.9906666278839111,2528.0,1.0,651264,1589248,49280,1.0,128.0,0.9020000100135803,0.22064046561717987,0.5820000171661377,0.3526666760444641
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9926666617393494,0.3986171782016754,0.551099635640378,0.04,0.9913333058357239,0.9913333058357239,0.9913333058357239,2544.0,32.0,651264,1589248,49280,,,0.8999999761581421,0.167843297123909,0.47333332896232605,0.11400000005960464
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9926666617393494,0.5162947177886963,0.9292976769310407,0.286,0.9953333139419556,0.9919999837875366,0.9926666617393494,2529.0,1.0,651520,1589248,49280,,,0.9319999814033508,0.32285869121551514,0.6420000195503235,0.4166666567325592
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9825000166893005,0.9793333411216736,0.31653091311454773,0.9955084190832179,0.23,0.9826666712760925,0.9806666374206543,0.9806666374206543,2528.0,1.0,651264,1327104,41088,1.0,128.0,0.8399999737739563,0.17516732215881348,0.5006666779518127,0.26733332872390747
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.987500011920929,0.9786666631698608,0.4068787395954132,0.6242937209303218,0.025,0.9826666712760925,0.9779999852180481,0.9786666631698608,2544.0,32.0,651264,1327104,41088,,,0.8506666421890259,0.18068501353263855,0.4373333156108856,0.09933333098888397
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9908333420753479,0.9873332977294922,0.475874662399292,0.9346597976865396,0.327,0.9860000014305115,0.9866666793823242,0.9873332977294922,2529.0,1.0,651520,1327104,41088,,,0.8840000033378601,0.28184208273887634,0.5299999713897705,0.27533334493637085
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9953333139419556,0.5371531248092651,0.988398598587156,0.689,0.9940000176429749,0.9959999918937683,0.9953333139419556,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9473333358764648,0.33674800395965576,0.6639999747276306,0.42533332109451294
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9953333139419556,0.5371531248092651,0.988398598587156,0.013,0.9940000176429749,0.9959999918937683,0.9953333139419556,2528.0,1.0,651264,798720,24704,,,0.9473333358764648,0.33674800395965576,0.6639999747276306,0.42533332109451294
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9953333139419556,0.5371531248092651,0.988398598587156,0.013,0.9940000176429749,0.9959999918937683,0.9953333139419556,2528.0,1.0,651264,798720,24704,,,0.9473333358764648,0.33674800395965576,0.6639999747276306,0.42533332109451294
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.4908507168292999,0.9463060741218194,0.707,0.9940000176429749,0.9933333396911621,0.9933333396911621,2528.0,1.0,651264,798720,24704,1.0,128.0,0.940666675567627,0.3073475956916809,0.6486666798591614,0.414000004529953
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.4908507168292999,0.9463060741218194,0.013,0.9940000176429749,0.9933333396911621,0.9933333396911621,2528.0,1.0,651264,798720,24704,,,0.940666675567627,0.3073475956916809,0.6486666798591614,0.414000004529953
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.4908507168292999,0.9463060741218194,0.013,0.9940000176429749,0.9933333396911621,0.9933333396911621,2528.0,1.0,651264,798720,24704,,,0.940666675567627,0.3073475956916809,0.6486666798591614,0.414000004529953
raw+gauss,linear,gaussian,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.019,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.9473333358764648,0.15247175097465515,0.6613333225250244,0.30266666412353516
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.14933224022388458,0.6197166665200514,0.039,0.9886666536331177,0.9786666631698608,0.9946666359901428,1520.0,32.0,389120,0,0,,,0.8946666717529297,0.0442611388862133,0.19733333587646484,0.041333332657814026
raw+learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,1.0,0.9973333477973938,0.42735740542411804,0.7323176411232912,0.303,0.9893333315849304,0.981333315372467,0.9979999661445618,1504.5,1.0,389248,0,0,,,0.9466666579246521,0.24972973763942719,0.6153333187103271,0.2633333206176758
randmlp+gauss,linear,gaussian,bipolar,none,randmlp,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9241666793823242,0.9206666350364685,0.07310067862272263,0.9814596913389961,0.027,0.4466666579246521,0.8840000033378601,0.9120000004768372,2528.0,1.0,651264,798720,24704,1.0,128.0,0.7619999647140503,0.03549167886376381,0.5333333015441895,0.3453333377838135
randmlp+signrff,rff,rff,bipolar,none,randmlp,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9300000071525574,0.9259999990463257,0.0458650216460228,0.6387432729323574,0.027,0.312666654586792,0.8786666393280029,0.9079999923706055,2544.0,32.0,651264,798720,24704,,,0.7639999985694885,0.023952005431056023,0.5059999823570251,0.2446666657924652
randmlp+learned,learned,learned,bipolar,none,randmlp,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9866666793823242,0.9779999852180481,0.32572412490844727,0.5816117072251255,0.303,0.2840000092983246,0.8840000033378601,0.9766666293144226,2529.0,1.0,651520,798720,24704,,,0.862666666507721,0.18585367500782013,0.6386666893959045,0.4233333170413971
ce+gauss,linear,gaussian,bipolar,none,ce,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9925000071525574,0.9906666278839111,0.35429647564888,0.9945485320378389,0.195,0.9886666536331177,0.9866666793823242,0.9913333058357239,2528.0,1.0,651264,798720,24704,1.0,128.0,0.8953333497047424,0.20993676781654358,0.5686666369438171,0.281333327293396
ce+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9913333058357239,0.4074373245239258,0.650160721320913,0.039,0.9893333315849304,0.9900000095367432,0.9926666617393494,2544.0,32.0,651264,798720,24704,,,0.8959999680519104,0.18906822800636292,0.5386666655540466,0.12733332812786102
ce+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.5052438378334045,0.9302859991129745,0.28,0.9913333058357239,0.9913333058357239,0.9919999837875366,2529.0,1.0,651520,798720,24704,,,0.9046666622161865,0.30332157015800476,0.5393333435058594,0.24133333563804626
supcon+gauss,linear,gaussian,bipolar,none,supcon,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.46150246262550354,0.991707714170006,0.402,0.9926666617393494,0.9953333139419556,0.9953333139419556,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9286666512489319,0.2930842638015747,0.637333333492279,0.3033333420753479
supcon+signrff,rff,rff,bipolar,none,supcon,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9959999918937683,0.3025433421134949,0.1307309757462252,0.029,0.9493333101272583,0.9933333396911621,0.9973333477973938,2544.0,32.0,651264,798720,24704,,,0.8539999723434448,0.09140101820230484,0.17133332788944244,0.04466666653752327
supcon+learned,learned,learned,bipolar,none,supcon,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.5904277563095093,0.9328554413080167,0.279,0.9933333396911621,0.9946666359901428,0.9959999918937683,2529.0,1.0,651520,798720,24704,,,0.9253333210945129,0.3867034912109375,0.6539999842643738,0.3059999942779541
proxy+gauss,linear,gaussian,bipolar,none,proxy,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.4012219309806824,0.9928023304244724,0.405,0.9893333315849304,0.9926666617393494,0.9926666617393494,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9133332967758179,0.2457117885351181,0.5999999642372131,0.3199999928474426
proxy+signrff,rff,rff,bipolar,none,proxy,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.412894070148468,0.5648871524531922,0.031,0.9886666536331177,0.9919999837875366,0.9926666617393494,2544.0,32.0,651264,798720,24704,,,0.9133332967758179,0.18960221111774445,0.5659999847412109,0.12200000137090683
proxy+learned,learned,learned,bipolar,none,proxy,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.531764030456543,0.9434559914967339,0.289,0.9879999756813049,0.9913333058357239,0.9926666617393494,2529.0,1.0,651520,798720,24704,,,0.9233333468437195,0.32669252157211304,0.5960000157356262,0.3086666762828827
arc+gauss,linear,gaussian,bipolar,none,arc,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9946666359901428,0.43207836151123047,0.9874228766521498,0.376,0.9306666851043701,0.9933333396911621,0.9946666359901428,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9279999732971191,0.2551758885383606,0.6140000224113464,0.3400000035762787
arc+signrff,rff,rff,bipolar,none,arc,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.23019243776798248,0.6081806104687526,0.028,0.9239999651908875,0.9946666359901428,0.996666669845581,2544.0,32.0,651264,798720,24704,,,0.9286666512489319,0.14306369423866272,0.5986666679382324,0.3213333189487457
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9946666359901428,0.5669850707054138,0.9470197442203121,0.335,0.9246666431427002,0.9940000176429749,0.9940000176429749,2529.0,1.0,651520,798720,24704,,,0.9300000071525574,0.33448049426078796,0.6306666731834412,0.35333332419395447
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9925000071525574,0.9866666793823242,0.3369270861148834,0.9944088858043527,0.235,0.9819999933242798,0.9839999675750732,0.9866666793823242,2528.0,1.0,651264,53760,24704,1.0,128.0,0.8880000114440918,0.19880937039852142,0.5460000038146973,0.2639999985694885
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9941666722297668,0.9873332977294922,0.31014761328697205,0.2777527816426768,0.025,0.9839999675750732,0.9866666793823242,0.9873332977294922,2544.0,32.0,651264,53760,24704,,,0.8560000061988831,0.09540321677923203,0.1886666715145111,0.025333333760499954
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9913333058357239,0.49480825662612915,0.9219915488309228,0.327,0.9886666536331177,0.9886666536331177,0.9913333058357239,2529.0,1.0,651520,53760,24704,,,0.8939999938011169,0.2870078384876251,0.5080000162124634,0.1966666579246521
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9900000095367432,0.3506403863430023,0.9944261205060103,0.244,0.9873332977294922,0.9873332977294922,0.9886666536331177,2528.0,1.0,651264,78592,24704,1.0,128.0,0.9006666541099548,0.20856286585330963,0.5866666436195374,0.2980000078678131
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9886666536331177,0.2725689113140106,0.1840480389161461,0.025,0.9793333411216736,0.9839999675750732,0.9886666536331177,2544.0,32.0,651264,78592,24704,,,0.8106666803359985,0.07537542283535004,0.13599999248981476,0.029333332553505898
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9926666617393494,0.5026987791061401,0.9287798913722412,0.327,0.9900000095367432,0.9913333058357239,0.9926666617393494,2529.0,1.0,651520,78592,24704,,,0.9099999666213989,0.3057495355606079,0.5633333325386047,0.2526666522026062
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9913333058357239,0.3716035485267639,0.9946110776526795,0.223,0.9906666278839111,0.9893333315849304,0.9906666278839111,2528.0,1.0,651264,1589248,49280,1.0,128.0,0.8999999761581421,0.21948471665382385,0.5653333067893982,0.2459999918937683
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9926666617393494,0.4072471559047699,0.5797840475178075,0.025,0.9879999756813049,0.9900000095367432,0.9933333396911621,2544.0,32.0,651264,1589248,49280,,,0.8986666798591614,0.18069326877593994,0.5046666860580444,0.09466666728258133
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9926666617393494,0.507197916507721,0.9341047985088534,0.327,0.9906666278839111,0.9933333396911621,0.9926666617393494,2529.0,1.0,651520,1589248,49280,,,0.9053333401679993,0.29506853222846985,0.5419999957084656,0.22599999606609344
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9850000143051147,0.9793333411216736,0.3063413202762604,0.9963939726081773,0.223,0.9753333330154419,0.9726666808128357,0.9786666631698608,2528.0,1.0,651264,1327104,41088,1.0,128.0,0.8286666870117188,0.1625322848558426,0.515333354473114,0.2633333206176758
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9833333492279053,0.9839999675750732,0.32387474179267883,0.2414128682458575,0.025,0.9826666712760925,0.972000002861023,0.9819999933242798,2544.0,32.0,651264,1327104,41088,,,0.793999969959259,0.09683103114366531,0.20733332633972168,0.036666665226221085
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9866666793823242,0.46615901589393616,0.9324597862435778,0.282,0.9866666793823242,0.9826666712760925,0.9873332977294922,2529.0,1.0,651520,1327104,41088,,,0.8693333268165588,0.27104759216308594,0.5673333406448364,0.28599998354911804
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.5577000379562378,0.9873032282513169,0.591,0.9940000176429749,0.996666669845581,0.996666669845581,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9113333225250244,0.3328992426395416,0.5666666626930237,0.2706666588783264
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.5577000379562378,0.9873032282513169,0.013,0.9940000176429749,0.996666669845581,0.996666669845581,2528.0,1.0,651264,798720,24704,,,0.9113333225250244,0.3328992426395416,0.5666666626930237,0.2706666588783264
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.5577000379562378,0.9873032282513169,0.013,0.9940000176429749,0.996666669845581,0.996666669845581,2528.0,1.0,651264,798720,24704,,,0.9113333225250244,0.3328992426395416,0.5666666626930237,0.2706666588783264
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,1.0,0.9959999918937683,0.523500382900238,0.9550190932081538,0.621,0.9946666359901428,0.9959999918937683,0.996666669845581,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9139999747276306,0.3199610114097595,0.5646666884422302,0.26466667652130127
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,1.0,0.9959999918937683,0.523500382900238,0.9550190932081538,0.013,0.9946666359901428,0.9959999918937683,0.996666669845581,2528.0,1.0,651264,798720,24704,,,0.9139999747276306,0.3199610114097595,0.5646666884422302,0.26466667652130127
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,shift,1,4096,128,30,30,cosine,uniform,1,32,0,1.0,0.9959999918937683,0.523500382900238,0.9550190932081538,0.013,0.9946666359901428,0.9959999918937683,0.996666669845581,2528.0,1.0,651264,798720,24704,,,0.9139999747276306,0.3199610114097595,0.5646666884422302,0.26466667652130127
raw+gauss,linear,gaussian,bipolar,none,raw,,,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9973333477973938,0.25736841559410095,0.982928383725162,0.019,0.9886666536331177,0.9913333058357239,0.9973333477973938,1504.0,1.0,389120,0,0,1.0,64.0,0.9539999961853027,0.16176192462444305,0.762666642665863,0.4886666536331177
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9946666359901428,0.147195965051651,0.6186398573425952,0.037,0.9853333234786987,0.9819999933242798,0.9946666359901428,1520.0,32.0,389120,0,0,,,0.9246666431427002,0.04932467266917229,0.28200000524520874,0.0573333315551281
raw+learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.41594767570495605,0.7312956203827194,0.297,0.9873332977294922,0.9886666536331177,0.9973333477973938,1504.5,1.0,389248,0,0,,,0.9353333115577698,0.24746443331241608,0.6493332982063293,0.39666667580604553
randmlp+gauss,linear,gaussian,bipolar,none,randmlp,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9258333444595337,0.9226666688919067,0.0877181813120842,0.9830690195957829,0.02,0.4286666512489319,0.8926666378974915,0.9239999651908875,2528.0,1.0,651264,798720,24704,1.0,128.0,0.7273333072662354,0.03470493480563164,0.39133334159851074,0.2226666659116745
randmlp+signrff,rff,rff,bipolar,none,randmlp,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9391666650772095,0.9366666674613953,0.04612091928720474,0.6684750533789448,0.043,0.34599998593330383,0.8946666717529297,0.9139999747276306,2544.0,32.0,651264,798720,24704,,,0.7319999933242798,0.0206022746860981,0.4153333306312561,0.24333332479000092
randmlp+learned,learned,learned,bipolar,none,randmlp,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9808333516120911,0.9773333072662354,0.32750287652015686,0.5937833966397115,0.293,0.2693333327770233,0.918666660785675,0.9779999852180481,2529.0,1.0,651520,798720,24704,,,0.8446666598320007,0.1749461591243744,0.5113333463668823,0.3153333365917206
ce+gauss,linear,gaussian,bipolar,none,ce,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9953333139419556,0.3504582345485687,0.9949024181533344,0.187,0.9940000176429749,0.9919999837875366,0.9953333139419556,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9106666445732117,0.22216881811618805,0.612666666507721,0.42399999499320984
