spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18,nmi,ari,auroc
gaussian,linear,gaussian,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.25,-0.025930099189281464,0.9928306667774534,0.007,0.25,0.1875000149011612,0.2750000059604645,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.22499999403953552,0.26250001788139343,-0.0165258701890707,0.9926026100465809,0.007,0.2750000059604645,0.25,0.2666666805744171,96.0,1.0,282624,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.26499998569488525,0.23333334922790527,-0.02355477213859558,0.9927703938175034,0.006,0.1875000149011612,0.2291666716337204,0.23333334922790527,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.2449999898672104,0.25,-0.025378169491887093,0.9925586400299342,0.008,0.25,0.2750000059604645,0.22500000894069672,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.2449999898672104,0.26250001788139343,-0.02084963768720627,0.9922123888898807,0.011,0.2291666716337204,0.2666666805744171,0.2875000238418579,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.32499998807907104,0.2708333432674408,-0.027536697685718536,0.9670460016433149,0.009,0.28333336114883423,0.26250001788139343,0.28333336114883423,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.32999998331069946,0.2666666805744171,-0.028616024181246758,0.9927111665276626,0.007,0.2666666805744171,0.26250001788139343,0.2708333432674408,85.28,1.0,107643,0,0,0.3325,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.2549999952316284,0.23333334922790527,-0.023000888526439667,0.9927643796346015,0.007,0.22500000894069672,0.2666666805744171,0.21666668355464935,106.73,1.0,195495,0,0,0.6676,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.28999999165534973,0.2708333432674408,-0.029636546969413757,0.9918199375671072,0.006,0.22083334624767303,0.25,0.2666666805744171,72.08,1.0,53581,0,0,0.1263,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.3050000071525574,0.25,-0.0005274221766740084,0.7922725063424161,0.006,0.31666669249534607,0.25416669249534607,0.25,64.1,1.0,20544,0,0,0.0002,64.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.3199999928474426,0.25833335518836975,-0.1839839518070221,0.7975218398827681,0.007,0.28333336114883423,0.25,0.2666666805744171,96.0,1.0,282624,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.3149999976158142,0.2666666805744171,-0.17046299576759338,0.7958030523586457,0.006,0.2291666716337204,0.25,0.2666666805744171,96.0,1.0,282624,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.26999998092651367,0.26250001788139343,-0.03010738454759121,0.9956288793433459,0.026,0.24166667461395264,0.2458333522081375,0.2708333432674408,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.2549999952316284,0.2666666805744171,-0.021269530057907104,0.9933304249495172,0.028,0.2708333432674408,0.30000001192092896,0.2666666805744171,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.29499998688697815,0.23750001192092896,-0.019021278247237206,0.9952535364572487,0.028,0.2458333522081375,0.23750001192092896,0.2666666805744171,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.2149999886751175,0.2708333432674408,-0.1814877986907959,0.3934392424633749,0.013,0.3083333373069763,0.27916666865348816,0.2666666805744171,80.0,1.0,151519,0,0,0.4999,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.26499998569488525,0.25,-0.15473665297031403,0.6736318644153573,0.013,0.26250001788139343,0.25,0.25,1104.0,32.0,282624,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.3100000023841858,0.31666669249534607,-0.02258305251598358,0.6774137080341546,0.018,0.2875000238418579,0.26250001788139343,0.2875000238418579,1104.0,32.0,282624,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.3100000023841858,0.31666669249534607,-0.022583048790693283,0.6774137080341546,0.01,0.2875000238418579,0.26250001788139343,0.2875000238418579,1104.0,32.0,282624,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.4050000011920929,0.4375000298023224,-0.003822502912953496,0.6507132569942559,0.014,0.36250001192092896,0.42916667461395264,0.44583335518836975,1104.0,32.0,282624,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.28999999165534973,0.27916666865348816,-0.05824965983629227,0.6816634187841724,0.013,0.30000001192092896,0.25,0.27916666865348816,1168.0,32.0,303104,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.5249999761581421,0.5208333730697632,5.0714366807369515e-05,0.003676706316914097,0.008,0.4333333671092987,0.44583335518836975,0.3333333432674408,1088.5,1.0,282624,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.3050000071525574,0.2958333492279053,-0.11935698986053467,0.6815720722921066,0.013,0.2916666865348816,0.2708333432674408,0.28333336114883423,1153.5,1.5,303104,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.35499998927116394,0.34583336114883423,-0.016632357612252235,0.5221093871273838,0.011,0.3541666865348816,0.36666667461395264,0.3708333671092987,2712.5,1.0,3542144,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.3100000023841858,0.2916666865348816,-0.08947902917861938,0.8652692523499895,0.012,0.34583336114883423,0.25416669249534607,0.2958333492279053,2712.5,1.0,3542144,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.23999999463558197,0.21666668355464935,-0.06260427087545395,0.9354246060255874,0.067,0.25416669249534607,0.23333334922790527,0.22500000894069672,1088.5,1.0,282752,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.22500000894069672,-0.02736503817141056,0.9931585147608163,0.042,0.2291666716337204,0.28333336114883423,0.24166667461395264,1088.0,1.0,282624,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.2549999952316284,0.2916666865348816,-0.01884273812174797,0.9919691766893025,0.007,0.27916666865348816,0.25833335518836975,0.27916666865348816,1104.0,1.0,286720,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,xor,0,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.25,-0.025930099189281464,0.9928306667774534,0.007,0.25,0.1875000149011612,0.2750000059604645,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.25,0.27916666865348816,-0.020016416907310486,0.9932317891097009,0.007,0.25416669249534607,0.30000001192092896,0.25416669249534607,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.26999998092651367,0.22500000894069672,-0.031153850257396698,0.993486911572974,0.007,0.30000001192092896,0.25,0.25833335518836975,96.0,1.0,282624,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.26499998569488525,0.2666666805744171,-0.02756883017718792,0.9923702100712434,0.006,0.25,0.2458333522081375,0.2666666805744171,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.2549999952316284,0.21250000596046448,-0.02366732247173786,0.9926367132117665,0.008,0.2666666805744171,0.21666668355464935,0.25833335518836975,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.30000001192092896,-0.02450472116470337,0.9925132365575883,0.011,0.30000001192092896,0.25,0.2750000059604645,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.3100000023841858,0.25,-0.03492676466703415,0.9675711770028748,0.009,0.2875000238418579,0.28333336114883423,0.26250001788139343,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.25,0.2916666865348816,-0.024864230304956436,0.9930727440506596,0.007,0.27916666865348816,0.30000001192092896,0.2875000238418579,85.35,1.0,107950,0,0,0.3337,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.2750000059604645,0.25833335518836975,-0.02166278474032879,0.9933755020968446,0.007,0.2291666716337204,0.25,0.24166667461395264,106.78,1.0,195715,0,0,0.6685,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.32999998331069946,0.27916666865348816,-0.024999214336276054,0.9921897878091731,0.006,0.2958333492279053,0.2291666716337204,0.2708333432674408,72.04,1.0,53395,0,0,0.1256,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.23499999940395355,0.2666666805744171,-0.0006630888092331588,0.8032667376400741,0.006,0.2291666716337204,0.23750001192092896,0.26250001788139343,64.1,1.0,20544,0,0,0.0002,63.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.28999999165534973,0.28333336114883423,-0.17801308631896973,0.8090132631268244,0.007,0.23333334922790527,0.24166667461395264,0.28333336114883423,96.0,1.0,282624,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.2549999952316284,0.2708333432674408,-0.18126168847084045,0.8097322289551812,0.006,0.2666666805744171,0.2750000059604645,0.27916666865348816,96.0,1.0,282624,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.29499998688697815,0.19166667759418488,-0.018245497718453407,0.9957991890082767,0.019,0.2666666805744171,0.24166667461395264,0.23750001192092896,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.25,0.23750001192092896,-0.02035517804324627,0.9940912875065019,0.027,0.22500000894069672,0.2291666716337204,0.2458333522081375,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.29499998688697815,0.2291666716337204,-0.021869037300348282,0.9956629083904402,0.019,0.22083334624767303,0.25416669249534607,0.25416669249534607,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.3349999785423279,0.24166667461395264,-0.14956973493099213,0.415170866795566,0.012,0.2458333522081375,0.25833335518836975,0.25,80.0,1.0,151590,0,0,0.5001,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.29999998211860657,0.2958333492279053,-0.11145450174808502,0.6666520103831013,0.012,0.27916666865348816,0.28333336114883423,0.2916666865348816,1104.0,32.0,282624,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.26999998092651367,0.30416667461395264,-0.5088391900062561,0.6698647504107631,0.017,0.30416667461395264,0.3125000298023224,0.25,1104.0,32.0,282624,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.2916666865348816,-0.3631913661956787,0.6698647504107631,0.01,0.30416667461395264,0.27916666865348816,0.27916666865348816,1104.0,32.0,282624,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.45499998331069946,0.42500001192092896,-0.0028966886457055807,0.3484076296336981,0.013,0.3500000238418579,0.3750000298023224,0.34166669845581055,1104.0,32.0,282624,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.32999998331069946,0.3375000059604645,-0.13665078580379486,0.6711866348488607,0.013,0.3083333373069763,0.32500001788139343,0.32500001788139343,1168.0,32.0,303104,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.5550000071525574,0.5041667222976685,0.00015103755868040025,-0.004771987034669761,0.008,0.42916667461395264,0.46250003576278687,0.3333333432674408,1088.5,1.0,282624,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.26999998092651367,0.25833335518836975,-0.07916538417339325,0.6718080716329486,0.013,0.2666666805744171,0.25,0.25,1153.5,1.5,303104,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.3700000047683716,0.3958333432674408,-0.013270389288663864,0.5196052082329251,0.01,0.36250001192092896,0.32083335518836975,0.37916669249534607,2712.5,1.0,3542144,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.28999999165534973,0.31666669249534607,-0.06964238733053207,0.879328252923009,0.012,0.24166667461395264,0.25833335518836975,0.30000001192092896,2712.5,1.0,3542144,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.2549999952316284,0.20000001788139343,-0.06241990253329277,0.9464355134057773,0.079,0.25,0.23750001192092896,0.1875000149011612,1088.5,1.0,282752,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.23499999940395355,0.30000001192092896,-0.02031039074063301,0.9927820332380871,0.041,0.2958333492279053,0.2875000238418579,0.32083335518836975,1088.0,1.0,282624,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.2149999886751175,0.25,-0.01807011105120182,0.9925090329226293,0.007,0.25416669249534607,0.27916666865348816,0.25833335518836975,1104.0,1.0,286720,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,xor,1,4096,64,4,30,cosine,uniform,1,32,0,0.25,0.27916666865348816,-0.020016416907310486,0.9932317891097009,0.007,0.25416669249534607,0.30000001192092896,0.25416669249534607,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.3149999976158142,0.2958333492279053,-0.01641025021672249,0.9932656441525584,0.007,0.2916666865348816,0.3083333373069763,0.3125000298023224,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.2458333522081375,-0.022483263164758682,0.9933431234582025,0.007,0.2875000238418579,0.26250001788139343,0.2458333522081375,96.0,1.0,282624,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.25,0.2916666865348816,-0.018816782161593437,0.9933891514187101,0.006,0.2666666805744171,0.2666666805744171,0.2958333492279053,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.2549999952316284,0.25416669249534607,-0.02190021052956581,0.9936058199785025,0.008,0.28333336114883423,0.25416669249534607,0.22500000894069672,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.3050000071525574,0.22083334624767303,-0.023347554728388786,0.993127041055207,0.011,0.25,0.2708333432674408,0.23333334922790527,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.3291666805744171,-0.02811708115041256,0.969847023175787,0.009,0.26250001788139343,0.27916666865348816,0.3083333373069763,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.29499998688697815,0.2958333492279053,-0.02335522510111332,0.9932145446851945,0.007,0.2666666805744171,0.25416669249534607,0.2875000238418579,85.43,1.0,108266,0,0,0.3349,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.28999999165534973,0.23333334922790527,-0.02690315619111061,0.9934769478916204,0.007,0.2083333432674408,0.2708333432674408,0.22500000894069672,106.68,1.0,195304,0,0,0.6669,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.29499998688697815,0.3125000298023224,-0.021350989118218422,0.9923488374676789,0.006,0.2916666865348816,0.27916666865348816,0.2916666865348816,71.95,1.0,53038,0,0,0.1242,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.23999999463558197,0.26250001788139343,-0.0005522551946341991,0.8150601128371392,0.006,0.25833335518836975,0.2666666805744171,0.25,64.1,1.0,20544,0,0,0.0002,64.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.22999998927116394,0.2958333492279053,-0.14251159131526947,0.7989983591602172,0.007,0.27916666865348816,0.2750000059604645,0.2958333492279053,96.0,1.0,282624,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.23999999463558197,0.24166667461395264,-0.1828491985797882,0.8021874775820488,0.006,0.24166667461395264,0.23333334922790527,0.25416669249534607,96.0,1.0,282624,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.23999999463558197,0.27916666865348816,-0.0222812220454216,0.9958035346071357,0.02,0.2750000059604645,0.25833335518836975,0.30000001192092896,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.2750000059604645,0.28333336114883423,-0.02753097005188465,0.9937490820647542,0.024,0.25,0.23750001192092896,0.25833335518836975,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.26499998569488525,0.2291666716337204,-0.025977782905101776,0.9956533873564328,0.017,0.2083333432674408,0.25,0.25416669249534607,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.23999999463558197,0.21250000596046448,-0.2622429430484772,0.39423692229120344,0.011,0.23750001192092896,0.2291666716337204,0.21666668355464935,80.03,1.0,151820,0,0,0.501,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.26499998569488525,0.26250001788139343,-0.1404825896024704,0.7193078586809946,0.018,0.2708333432674408,0.25833335518836975,0.2666666805744171,1104.0,32.0,282624,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.28333336114883423,-0.2779218256473541,0.7188301106519925,0.01,0.2875000238418579,0.25833335518836975,0.2708333432674408,1104.0,32.0,282624,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.28333336114883423,-0.2779218256473541,0.7188301106519925,0.01,0.2875000238418579,0.25833335518836975,0.2708333432674408,1104.0,32.0,282624,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.4449999928474426,0.4791666865348816,-0.001255289651453495,0.6875084895121797,0.014,0.36666667461395264,0.4541666805744171,0.4833333492279053,1104.0,32.0,282624,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.3449999988079071,0.2958333492279053,-0.23747088015079498,0.7153821949353073,0.013,0.2958333492279053,0.27916666865348816,0.30000001192092896,1168.0,32.0,303104,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.5199999809265137,0.5416666865348816,0.0001849138643592596,-0.0007507009169224099,0.008,0.45000001788139343,0.5291666984558105,0.40000003576278687,1088.5,1.0,282624,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.2800000011920929,0.25416669249534607,-0.23000872135162354,0.7161424014735358,0.013,0.2708333432674408,0.2666666805744171,0.2666666805744171,1153.5,1.5,303104,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.41999998688697815,0.38750001788139343,-0.017780208960175514,0.544975422307243,0.01,0.3541666865348816,0.3541666865348816,0.3583333492279053,2712.5,1.0,3542144,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.3199999928474426,0.30000001192092896,-0.037194203585386276,0.8914468337096147,0.012,0.2666666805744171,0.25,0.27916666865348816,2712.5,1.0,3542144,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.28999999165534973,0.21666668355464935,-0.06215648725628853,0.9455678091451064,0.08,0.22500000894069672,0.2458333522081375,0.2291666716337204,1088.5,1.0,282752,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.26999998092651367,0.26250001788139343,-0.02197709120810032,0.9928966389680106,0.042,0.2291666716337204,0.19166667759418488,0.2708333432674408,1088.0,1.0,282624,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.2549999952316284,0.2458333522081375,-0.025656621903181076,0.9926304750791486,0.007,0.2666666805744171,0.21250000596046448,0.25416669249534607,1104.0,1.0,286720,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,xor,2,4096,64,4,30,cosine,uniform,1,32,0,0.3149999976158142,0.2958333492279053,-0.01641025021672249,0.9932656441525584,0.007,0.2916666865348816,0.3083333373069763,0.3125000298023224,1088.0,1.0,282624,0,0,1.0,64.0,,,,,,,
